FID,Bore,Latitude,Longitude,R,Bioregion,Subregion,rainfall_annual_avg,rainfall_summer_avg,rainfall_winter_avg,aridity_index,PET,clay_depth_avg,silt_depth_avg,sand_depth_avg,regolith_depth,LAI,NDVI,veg_height,MrVBF,weathering_intensity_index,surface_geol
792,GW057392,-32.17,150.43,0.73,Northern Sydney Basin,Hunter,638.023315429688,0.342202752828598,0.204438716173172,0.499345183372498,1277.71997070312,40.3770599365234,13.100302696228,39.7319450378418,2.69436955451965,1.20205318927765,0.394285713310366,2.1,1,NA,J_K_aquifer
793,GW080943,-32.14,150.67,1.37,Northern Sydney Basin,Hunter,625.416687011719,0.339128583669662,0.179586946964264,0.479863047599792,1303.32336425781,35.3352279663086,11.2851686477661,44.3955764770508,4.65633058547974,1.22765696048737,0.419759824872017,1.9,1,NA,Early_Triassic
794,GW038001,-32.11,150.85,3.65,Northern Sydney Basin,Hunter,536.273315429688,0.339012444019318,0.192662939429283,0.407802075147629,1315.03332519531,37.6722412109375,15.6941061019897,41.1235885620117,15.4691572189331,1.60458934307098,0.447952172808025,2,5,NA,Permian_coal_measures
795,GW059034,-32.24,149.77,7.41,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,34.1606597900391,11.5345163345337,48.9464569091797,5.81143474578857,1.11461353302002,0.382279476549428,10.1,0,NA,Permian_coal_measures
796,GW016587,-32.36,148.72,0.07,Northern Inland Catchments,Central West,597.093322753906,0.303749263286591,0.216911926865578,0.428101629018784,1394.74670410156,37.840518951416,12.4325218200684,44.7733497619629,12.7579460144043,1.08321261405945,0.38278947293497,1.1,4,1.34010422229767,Early_Triassic
797,GW037365,-32.11,150.85,5.09,Northern Sydney Basin,Hunter,536.273315429688,0.339012444019318,0.192662939429283,0.407802075147629,1315.03332519531,37.6722412109375,15.6941061019897,41.1235885620117,15.4691572189331,1.60458934307098,0.447952172808025,2,5,NA,Permian_coal_measures
798,GW059038,-32.24,149.77,13.43,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,34.1606597900391,11.5345163345337,48.9464569091797,5.81143474578857,1.11461353302002,0.382279476549428,10.1,0,NA,Permian_coal_measures
799,GW057326,-32.24,149.77,13.7,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,34.1606597900391,11.5345163345337,48.9464569091797,5.81143474578857,1.11461353302002,0.382279476549428,10.1,0,NA,Permian_coal_measures
800,GW059035,-32.24,149.77,2.84,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,34.1606597900391,11.5345163345337,48.9464569091797,5.81143474578857,1.11461353302002,0.382279476549428,10.1,0,NA,Permian_coal_measures
801,GW059037,-32.24,149.76,15.24,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,37.7123908996582,15.8501758575439,41.667537689209,11.6117420196533,0.796980679035187,0.358956897181684,1.8,3,NA,Permian_coal_measures
802,GW057329,-32.24,149.77,2.19,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,34.1606597900391,11.5345163345337,48.9464569091797,5.81143474578857,1.11461353302002,0.382279476549428,10.1,0,NA,Permian_coal_measures
803,GW057327,-32.24,149.76,13.22,Northern Sydney Basin,Hunter,674.109985351562,0.329797804355621,0.202850177884102,0.516497373580933,1305.15661621094,37.7123908996582,15.8501758575439,41.667537689209,11.6117420196533,0.796980679035187,0.358956897181684,1.8,3,NA,Permian_coal_measures
804,GW038293,-32.13,150.67,1.93,Northern Sydney Basin,Hunter,625.416687011719,0.339128583669662,0.179586946964264,0.479863047599792,1303.32336425781,31.5618057250977,11.2760200500488,45.1998748779297,2.08261823654175,1.27983093261719,0.424065502449935,11.3,2,NA,Early_Triassic
805,GW033806,-32.16,150.39,7.34,Northern Sydney Basin,Hunter,623.716674804688,0.347989201545715,0.203639477491379,0.487241864204407,1280.0966796875,38.2309799194336,12.9270153045654,36.5257682800293,3.66652965545654,1.29625606536865,0.39233333430378,1.6,2,NA,Cenozoic_volcanics
806,GW015981,-32.16,150.39,5.11,Northern Sydney Basin,Hunter,623.716674804688,0.347989201545715,0.203639477491379,0.487241864204407,1280.0966796875,38.2309799194336,12.9270153045654,36.5257682800293,3.66652965545654,1.29625606536865,0.39233333430378,1.6,2,NA,Cenozoic_volcanics
807,GW059036,-32.23,149.78,2.43,Northern Sydney Basin,Hunter,671.243347167969,0.330451458692551,0.202817663550377,0.518357336521149,1294.943359375,34.8131217956543,10.8967056274414,46.2134094238281,6.54006624221802,1.06666672229767,0.419476190235192,11.4,3,NA,Permian_coal_measures
808,GW057328,-32.23,149.78,10.88,Northern Sydney Basin,Hunter,671.243347167969,0.330451458692551,0.202817663550377,0.518357336521149,1294.943359375,34.8131217956543,10.8967056274414,46.2134094238281,6.54006624221802,1.06666672229767,0.419476190235192,11.4,3,NA,Permian_coal_measures
809,GW008217,-32.1,150.81,1.22,Northern Sydney Basin,Hunter,584.590026855469,0.334981203079224,0.191661387681961,0.453224420547485,1289.8466796875,34.1060409545898,12.0149002075195,46.3538932800293,8.97644901275635,1.46932363510132,0.432385280470311,1.7,0,NA,Permian_coal_measures
810,GW060279,-32.35,148.68,16.25,Northern Inland Catchments,Central West,597.093322753906,0.303749263286591,0.216911926865578,0.428101629018784,1394.74670410156,38.6641120910645,10.208927154541,45.6248588562012,13.1867361068726,0.862318873405457,0.359627193068726,1,3,2.90937495231628,Cenozoic_volcanics
811,GW024773,-32.22,149.79,8.48,Northern Sydney Basin,Hunter,658.603332519531,0.335477590560913,0.200085029006004,0.503663122653961,1307.62670898438,32.6672401428223,10.7577981948853,51.3014945983887,7.3681058883667,1.12101447582245,0.423482608924741,7.2,3,NA,Early_Triassic
812,GW051916,-32.34,148.75,0.35,Northern Inland Catchments,Central West,615.396667480469,0.30142617225647,0.217209503054619,0.446534991264343,1378.16003417969,36.8963966369629,12.5034523010254,44.6077346801758,8.19509220123291,1.01099038124084,0.367360870993656,1.7,3,1.67760419845581,Early_Triassic
813,GW048729,-32.26,149.38,0.11,Northern Inland Catchments,Central West,685.793334960938,0.322288542985916,0.218005418777466,0.52142858505249,1315.21997070312,37.8193893432617,14.2356739044189,47.3950080871582,10.5614128112793,0.834420263767242,0.386069264504817,1.2,2,3.56562495231628,J_K_partial_aquifer
814,GW019689,-32.15,150.36,8.29,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,36.9520606994629,10.9284009933472,41.2776718139648,4.25711488723755,1.12041068077087,0.378991266004904,2,0,NA,J_K_aquifer
815,GW048109,-32.34,148.69,5.04,Northern Inland Catchments,Central West,597.093322753906,0.303749263286591,0.216911926865578,0.428101629018784,1394.74670410156,39.5894088745117,11.9889039993286,42.0397186279297,10.4326286315918,0.843357503414154,0.356570797914689,1.6,3,3.69062495231628,Cenozoic_volcanics
816,GW019688,-32.14,150.35,8.25,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,40.5039901733398,9.90136337280273,48.186092376709,8.99290084838867,1.27499997615814,0.381068965034752,1.9,0,NA,J_K_aquifer
817,GW042918,-32.14,150.35,4.88,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,40.5039901733398,9.90136337280273,48.186092376709,8.99290084838867,1.27499997615814,0.381068965034752,1.9,0,NA,J_K_aquifer
818,GW053269,-32.14,150.35,3.87,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,40.5039901733398,9.90136337280273,48.186092376709,8.99290084838867,1.27499997615814,0.381068965034752,1.9,0,NA,J_K_aquifer
819,GW049660,-32.16,150.21,2.5,Northern Sydney Basin,Hunter,585.52001953125,0.356002628803253,0.190981239080429,0.452173918485641,1294.90002441406,42.6878204345703,10.3005857467651,40.465877532959,6.37752819061279,1.27439618110657,0.394665216233419,2.2,2,NA,Cenozoic_volcanics
820,GW008199,-32.08,150.81,1.45,Northern Sydney Basin,Hunter,584.590026855469,0.334981203079224,0.191661387681961,0.453224420547485,1289.8466796875,32.6672897338867,11.2417774200439,46.0907821655273,8.16793918609619,0.980193257331848,0.433362070920652,1.9,3,NA,Permian_coal_measures
821,GW271016,-32.14,150.36,3.83,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,36.3832092285156,9.77610492706299,49.2183494567871,8.70760631561279,1.11594200134277,0.37845454400494,7.8,3,NA,J_K_aquifer
822,GW053199,-32.13,150.35,2.95,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,41.4542045593262,12.5009775161743,39.0411033630371,5.90171384811401,1.09541058540344,0.380623376472688,2,0,NA,Cenozoic_volcanics
823,GW096132,-32.29,148.99,0.21,Northern Inland Catchments,Central West,628.140014648438,0.296918958425522,0.221489906311035,0.462388962507248,1358.46667480469,40.8933753967285,15.3148536682129,41.7158203125,9.57688808441162,0.853864729404449,0.360791304675133,1.5,0,3.05312490463257,Early_Triassic
824,GW271015,-32.13,150.35,6.27,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,41.4542045593262,12.5009775161743,39.0411033630371,5.90171384811401,1.09541058540344,0.380623376472688,2,0,NA,Cenozoic_volcanics
825,GW052890,-32.14,150.3,2.53,Northern Sydney Basin,Hunter,592.446655273438,0.356527179479599,0.194852977991104,0.45831710100174,1292.65661621094,47.7989349365234,11.6504764556885,31.9244403839111,6.96915245056152,1.20253622531891,0.394172413531562,1.7,0,NA,Cenozoic_volcanics
826,GW080930,-32.13,150.36,7.84,Northern Sydney Basin,Hunter,579.840026855469,0.356144219636917,0.190885990858078,0.440484076738358,1316.36999511719,43.1147842407227,12.0754928588867,37.9867630004883,4.94679069519043,1.18260872364044,0.377874458765055,1.8,1,NA,J_K_aquifer
827,GW047195,-32.19,149.79,13.57,Northern Sydney Basin,Hunter,658.603332519531,0.335477590560913,0.200085029006004,0.503663122653961,1307.62670898438,33.7345542907715,11.2246017456055,46.8002815246582,8.16325092315674,1.09625601768494,0.426272725581607,8.7,0,NA,Early_Triassic
828,GW032887,-32.07,150.81,23.95,Northern Sydney Basin,Hunter,602.893310546875,0.339457511901855,0.194495439529419,0.464787811040878,1297.13671875,40.909351348877,12.9574699401855,35.8580360412598,11.5065746307373,1.23937201499939,0.431787878274918,1.9,0,NA,Permian_coal_measures
829,GW271018,-32.11,150.5,10.36,Northern Sydney Basin,Hunter,649.816650390625,0.339429080486298,0.199399828910828,0.503840565681458,1289.72668457031,37.1861152648926,11.0172672271729,35.1989669799805,4.6368579864502,1.29770529270172,0.398168831225081,2.1,0,NA,Cenozoic_volcanics
830,GW057391,-32.11,150.45,1.16,Northern Sydney Basin,Hunter,673.463317871094,0.340355068445206,0.207722276449203,0.532977521419525,1263.58666992188,46.6899795532227,15.1752796173096,28.6694869995117,6.04847478866577,1.32971012592316,0.418467248110792,1.5,0,NA,Cenozoic_volcanics
831,GW050590,-32.32,148.65,5.9,Northern Inland Catchments,Central West,588.373352050781,0.3046875,0.217254355549812,0.418455362319946,1406.06005859375,34.5362739562988,10.7405090332031,45.2150993347168,8.49645042419434,0.866062819957733,0.367947137500221,2.2,0,4.984375,Cenozoic_volcanics
832,GW078007,-32.06,150.87,0.67,Northern Sydney Basin,Hunter,527.733337402344,0.344233185052872,0.193235218524933,0.402719736099243,1310.42333984375,40.4709396362305,11.6310977935791,38.3155288696289,14.0334930419922,1.24492752552032,0.408672488737835,2.2,4,NA,Permian_coal_measures
833,GW080201,-32.06,150.87,0.79,Northern Sydney Basin,Hunter,527.733337402344,0.344233185052872,0.193235218524933,0.402719736099243,1310.42333984375,40.4709396362305,11.6310977935791,38.3155288696289,14.0334930419922,1.24492752552032,0.408672488737835,2.2,4,NA,Permian_coal_measures
834,GW047495,-32.19,149.79,14.76,Northern Sydney Basin,Hunter,658.603332519531,0.335477590560913,0.200085029006004,0.503663122653961,1307.62670898438,33.7345542907715,11.2246017456055,46.8002815246582,8.16325092315674,1.09625601768494,0.426272725581607,8.7,0,NA,Early_Triassic
835,GW008183,-32.06,150.8,1.07,Northern Sydney Basin,Hunter,602.893310546875,0.339457511901855,0.194495439529419,0.464787811040878,1297.13671875,43.9714164733887,12.7149658203125,33.2638053894043,12.2911138534546,1.15785026550293,0.425362446682942,1.7,0,NA,Permian_coal_measures
836,GW080107,-32.17,149.93,0.08,Northern Sydney Basin,Hunter,621.073303222656,0.343400120735168,0.194754242897034,0.476515859365463,1303.36328125,30.8355484008789,10.2458381652832,47.3290901184082,12.0252351760864,0.903743982315063,0.379426086208095,1.6,3,NA,J_K_partial_aquifer
837,GW059304,-32.05,150.86,5.66,Northern Sydney Basin,Hunter,527.733337402344,0.344233185052872,0.193235218524933,0.402719736099243,1310.42333984375,34.3380432128906,11.3791208267212,46.8018836975098,18.5994834899902,1.26509666442871,0.412847160837536,3.1,4,NA,Alluvium_colluvium
838,GW079745,-32.18,149.79,7.81,Northern Sydney Basin,Hunter,658.603332519531,0.335477590560913,0.200085029006004,0.503663122653961,1307.62670898438,35.7611351013184,10.6666307449341,45.3262748718262,7.28020429611206,1.14637684822083,0.414285713782558,14.2,0,NA,Early_Triassic
839,GW080680,-32.15,150.04,1.4,Northern Sydney Basin,Hunter,604.526672363281,0.351288616657257,0.189713165163994,0.465494364500046,1298.67663574219,42.9744338989258,11.7150077819824,37.3001403808594,4.90412712097168,1.26304352283478,0.381030302252862,1.9,3,NA,Cenozoic_volcanics
840,GW080935,-32.15,150.04,2.43,Northern Sydney Basin,Hunter,604.526672363281,0.351288616657257,0.189713165163994,0.465494364500046,1298.67663574219,42.9744338989258,11.7150077819824,37.3001403808594,4.90412712097168,1.26304352283478,0.381030302252862,1.9,3,NA,Cenozoic_volcanics
841,GW028490,-32.13,150.24,6.87,Northern Sydney Basin,Hunter,590.109985351562,0.358588516712189,0.192800208926201,0.456906497478485,1291.53332519531,48.7736167907715,12.3953237533569,31.0701065063477,6.279700756073,1.04649758338928,0.390139130924059,5.7,3,NA,Cenozoic_volcanics
842,GW080678,-32.15,150.04,0.3,Northern Sydney Basin,Hunter,604.526672363281,0.351288616657257,0.189713165163994,0.465494364500046,1298.67663574219,42.9744338989258,11.7150077819824,37.3001403808594,4.90412712097168,1.26304352283478,0.381030302252862,1.9,3,NA,Cenozoic_volcanics
843,GW060608,-32.17,149.86,35.47,Northern Sydney Basin,Hunter,645.8466796875,0.339285910129547,0.199433296918869,0.493889927864075,1307.67333984375,30.2584476470947,10.3229007720947,51.9948539733887,8.39770126342773,1.06026566028595,0.415129871014909,10.6,3,NA,J_K_partial_aquifer
844,GW008140,-32.06,150.79,0.54,Northern Sydney Basin,Hunter,602.893310546875,0.339457511901855,0.194495439529419,0.464787811040878,1297.13671875,35.3389854431152,13.5021409988403,42.6979141235352,8.74361991882324,1.22198069095612,0.41013913128687,1.4,2,NA,Permian_coal_measures
845,GW008227,-32.06,150.8,3.42,Northern Sydney Basin,Hunter,602.893310546875,0.339457511901855,0.194495439529419,0.464787811040878,1297.13671875,43.9714164733887,12.7149658203125,33.2638053894043,12.2911138534546,1.15785026550293,0.425362446682942,1.7,0,NA,Permian_coal_measures
846,GW061684,-32.05,150.83,0.99,Northern Sydney Basin,Hunter,527.733337402344,0.344233185052872,0.193235218524933,0.402719736099243,1310.42333984375,38.4733734130859,10.6176118850708,38.4917221069336,5.83619165420532,1.18683576583862,0.423122270854279,1.5,0,NA,Permian_coal_measures
847,GW012058,-32.14,150.06,5.94,Northern Sydney Basin,Hunter,604.526672363281,0.351288616657257,0.189713165163994,0.465494364500046,1298.67663574219,52.4816513061523,14.2176847457886,31.3962306976318,6.1456470489502,1.0114734172821,0.367404349698969,2.1,3,NA,Cenozoic_volcanics
848,GW053778,-32.17,149.85,7.13,Northern Sydney Basin,Hunter,645.8466796875,0.339285910129547,0.199433296918869,0.493889927864075,1307.67333984375,34.2573623657227,13.4388914108276,52.2072601318359,7.46872329711914,1.10772943496704,0.41132467462645,11.4,0,NA,Early_Triassic
849,GW034454,-32.16,149.8,1,Northern Sydney Basin,Hunter,669.993347167969,0.337147623300552,0.203390076756477,0.516986131668091,1295.9599609375,31.9287090301514,13.1248073577881,60.0123062133789,10.0962114334106,1.1268116235733,0.399852174066979,6.8,3,NA,J_K_aquifer
850,GW012056,-32.12,150.12,3.93,Northern Sydney Basin,Hunter,587.109985351562,0.358740270137787,0.186279684305191,0.446773856878281,1314.10998535156,43.5933494567871,10.5788478851318,36.1127624511719,5.38844919204712,1.19408214092255,0.38024017436015,2,0,NA,Cenozoic_volcanics
851,GW053143,-32.09,150.37,6.58,Northern Sydney Basin,Hunter,593.316650390625,0.354616701602936,0.19043792784214,0.450901061296463,1315.8466796875,42.3494338989258,10.3141918182373,39.1927185058594,7.08279180526733,1.13756036758423,0.398298245969049,2.8,1,NA,Cenozoic_volcanics
852,GW042707,-32.29,148.64,7.24,Northern Inland Catchments,Central West,588.373352050781,0.3046875,0.217254355549812,0.418455362319946,1406.06005859375,31.7690658569336,8.60058975219727,49.6700096130371,16.4123821258545,2.23526573181152,0.489856521072595,3.2,4,4.51249980926514,Alluvium_colluvium
853,GW044383,-32.09,150.3,6.13,Northern Sydney Basin,Hunter,626.276672363281,0.3571637570858,0.197415411472321,0.490351289510727,1277.19995117188,43.5807800292969,14.5689697265625,36.9285163879395,4.77894926071167,1.21473431587219,0.399367965661086,1.7,0,NA,Cenozoic_volcanics
854,GW047342,-32.03,150.82,8.76,Northern Sydney Basin,Hunter,602.893310546875,0.339457511901855,0.194495439529419,0.464787811040878,1297.13671875,38.3584365844727,10.9224157333374,38.2887878417969,8.47445869445801,1.33864736557007,0.443630435155786,2.1,0,NA,Alluvium_colluvium
